iter,play_row,play_col,p0,p1,p2,q0,q1,q2,v_lb,v_ub,gap
173,0,2.0,0.5977011494252874,0.3505747126436782,0.05172413793103448,0.5895953757225434,0.1329479768786127,0.2774566473988439,13.132183908045977,13.265895953757225,0.13371204571124728
174,0,2.0,0.6,0.3485714285714286,0.05142857142857143,0.5862068965517241,0.13218390804597702,0.28160919540229884,13.16,13.293103448275861,0.13310344827586107
175,0,2.0,0.6022727272727273,0.3465909090909091,0.05113636363636364,0.5828571428571429,0.13142857142857142,0.2857142857142857,13.1875,13.32,0.13250000000000028
176,0,2.0,0.6045197740112994,0.3446327683615819,0.05084745762711865,0.5795454545454546,0.13068181818181818,0.2897727272727273,13.175141242937853,13.34659090909091,0.17144966615305712
177,0,1.0,0.6067415730337079,0.34269662921348315,0.05056179775280899,0.576271186440678,0.13559322033898305,0.288135593220339,13.151685393258427,13.322033898305085,0.17034850504665755
178,0,1.0,0.6089385474860335,0.3407821229050279,0.05027932960893855,0.5730337078651685,0.1404494382022472,0.28651685393258425,13.128491620111731,13.297752808988763,0.1692611888770319
179,0,1.0,0.6111111111111112,0.3388888888888889,0.05,0.5698324022346368,0.1452513966480447,0.2849162011173184,13.105555555555556,13.273743016759775,0.16818746120421935
180,0,1.0,0.6132596685082873,0.3370165745856354,0.049723756906077346,0.5666666666666667,0.15,0.2833333333333333,13.082872928176796,13.25,0.16712707182320408
181,1,1.0,0.6098901098901099,0.34065934065934067,0.04945054945054945,0.56353591160221,0.15469613259668508,0.281767955801105,13.131868131868131,13.265193370165747,0.13332523829761556
182,1,1.0,0.6065573770491803,0.3442622950819672,0.04918032786885246,0.5604395604395604,0.15934065934065933,0.2802197802197802,13.180327868852459,13.313186813186814,0.1328589443343553
183,1,1.0,0.6032608695652174,0.34782608695652173,0.04891304347826087,0.5573770491803278,0.16393442622950818,0.2786885245901639,13.184782608695654,13.360655737704917,0.175873129009263
184,1,2.0,0.6,0.35135135135135137,0.04864864864864865,0.5543478260869565,0.16304347826086957,0.2826086956521739,13.140540540540538,13.315217391304348,0.17467685076380945
185,1,2.0,0.5967741935483871,0.3548387096774194,0.04838709677419355,0.5513513513513514,0.16216216216216217,0.2864864864864865,13.096774193548386,13.270270270270272,0.17349607672188583
186,0,2.0,0.5989304812834224,0.35294117647058826,0.0481283422459893,0.5483870967741935,0.16129032258064516,0.2903225806451613,13.122994652406417,13.258064516129032,0.13506986372261487
187,0,2.0,0.601063829787234,0.35106382978723405,0.047872340425531915,0.5454545454545454,0.16042780748663102,0.29411764705882354,13.148936170212767,13.283422459893048,0.13448628968028054
188,0,2.0,0.6031746031746031,0.3492063492063492,0.047619047619047616,0.5425531914893617,0.1595744680851064,0.2978723404255319,13.174603174603172,13.308510638297872,0.1339074636946993
189,0,2.0,0.6052631578947368,0.3473684210526316,0.04736842105263158,0.5396825396825397,0.15873015873015872,0.30158730158730157,13.200000000000001,13.333333333333332,0.13333333333333108
190,0,2.0,0.6073298429319371,0.34554973821989526,0.04712041884816754,0.5368421052631579,0.15789473684210525,0.30526315789473685,13.209424083769633,13.357894736842105,0.1484706530724722
191,0,1.0,0.609375,0.34375,0.046875,0.5340314136125655,0.16230366492146597,0.3036649214659686,13.1875,13.335078534031414,0.14757853403141397
192,0,1.0,0.6113989637305699,0.34196891191709844,0.046632124352331605,0.53125,0.16666666666666666,0.3020833333333333,13.16580310880829,13.3125,0.14669689119170926
193,0,1.0,0.6134020618556701,0.3402061855670103,0.04639175257731959,0.5284974093264249,0.17098445595854922,0.3005181347150259,13.144329896907216,13.290155440414507,0.14582554350729104
194,0,1.0,0.6153846153846154,0.3384615384615385,0.046153846153846156,0.5257731958762887,0.17525773195876287,0.29896907216494845,13.123076923076923,13.268041237113403,0.14496431403648025
195,1,1.0,0.6122448979591837,0.34183673469387754,0.04591836734693878,0.5230769230769231,0.1794871794871795,0.29743589743589743,13.168367346938776,13.282051282051283,0.11368393511250652
196,1,1.0,0.6091370558375635,0.34517766497461927,0.04568527918781726,0.5204081632653061,0.1836734693877551,0.29591836734693877,13.213197969543147,13.326530612244898,0.11333264270175114
197,1,1.0,0.6060606060606061,0.3484848484848485,0.045454545454545456,0.5177664974619289,0.18781725888324874,0.29441624365482233,13.196969696969697,13.370558375634516,0.17358867866481908
198,1,2.0,0.6030150753768844,0.35175879396984927,0.04522613065326633,0.5151515151515151,0.18686868686868688,0.29797979797979796,13.15577889447236,13.328282828282829,0.1725039338104679
199,1,2.0,0.6,0.355,0.045,0.5125628140703518,0.18592964824120603,0.3015075376884422,13.114999999999998,13.28643216080402,0.1714321608040219
200,0,2.0,0.6019900497512438,0.35323383084577115,0.04477611940298507,0.51,0.185,0.305,13.139303482587065,13.275,0.13569651741293498
201,0,2.0,0.6039603960396039,0.35148514851485146,0.04455445544554455,0.5074626865671642,0.18407960199004975,0.30845771144278605,13.163366336633663,13.298507462686567,0.13514112605290407
202,0,2.0,0.6059113300492611,0.3497536945812808,0.04433497536945813,0.504950495049505,0.18316831683168316,0.3118811881188119,13.187192118226603,13.321782178217822,0.13459005999121842
203,0,2.0,0.6078431372549019,0.3480392156862745,0.04411764705882353,0.5024630541871922,0.18226600985221675,0.31527093596059114,13.210784313725489,13.344827586206897,0.13404327248140824
204,0,2.0,0.6097560975609756,0.3463414634146341,0.04390243902439024,0.5,0.18137254901960784,0.31862745098039214,13.214634146341464,13.367647058823529,0.1530129124820654
205,0,0.0,0.6116504854368932,0.3446601941747573,0.043689320388349516,0.5024390243902439,0.18048780487804877,0.3170731707317073,13.20873786407767,13.360975609756098,0.15223774567842874
206,0,0.0,0.6135265700483091,0.34299516908212563,0.043478260869565216,0.5048543689320388,0.1796116504854369,0.3155339805825243,13.198067632850242,13.354368932038835,0.15630129918859303
207,0,1.0,0.6153846153846154,0.34134615384615385,0.04326923076923077,0.5024154589371981,0.18357487922705315,0.3140096618357488,13.177884615384615,13.333333333333334,0.15544871794871895
208,0,1.0,0.6172248803827751,0.3397129186602871,0.0430622009569378,0.5,0.1875,0.3125,13.157894736842104,13.3125,0.15460526315789558
209,0,1.0,0.6190476190476191,0.3380952380952381,0.04285714285714286,0.49760765550239233,0.19138755980861244,0.31100478468899523,13.138095238095238,13.291866028708135,0.15377079061289756
210,0,1.0,0.6208530805687204,0.33649289099526064,0.04265402843601896,0.49523809523809526,0.19523809523809524,0.30952380952380953,13.118483412322275,13.271428571428572,0.1529451591062969
211,1,1.0,0.6179245283018868,0.33962264150943394,0.04245283018867924,0.4928909952606635,0.1990521327014218,0.3080568720379147,13.160377358490567,13.312796208530806,0.15241885004023814
212,1,1.0,0.6150234741784038,0.3427230046948357,0.04225352112676056,0.49056603773584906,0.2028301886792453,0.30660377358490565,13.197183098591548,13.353773584905662,0.15659048631411387
213,1,0.0,0.6121495327102804,0.34579439252336447,0.04205607476635514,0.49295774647887325,0.20187793427230047,0.3051643192488263,13.205607476635514,13.36150234741784,0.15589487078232622
214,1,0.0,0.6093023255813953,0.3488372093023256,0.04186046511627907,0.4953271028037383,0.20093457943925233,0.3037383177570093,13.213953488372091,13.369158878504672,0.15520539013258094
215,1,2.0,0.6064814814814815,0.35185185185185186,0.041666666666666664,0.4930232558139535,0.2,0.30697674418604654,13.175925925925927,13.330232558139537,0.15430663221360952
216,1,2.0,0.6036866359447005,0.3548387096774194,0.041474654377880185,0.49074074074074076,0.19907407407407407,0.3101851851851852,13.138248847926267,13.291666666666666,0.15341781874039917
217,0,2.0,0.6055045871559633,0.3532110091743119,0.04128440366972477,0.48847926267281105,0.19815668202764977,0.31336405529953915,13.160550458715598,13.285714285714285,0.125163826998687
218,0,2.0,0.6073059360730594,0.3515981735159817,0.0410958904109589,0.48623853211009177,0.19724770642201836,0.3165137614678899,13.182648401826484,13.307339449541285,0.12469104771480133
219,0,2.0,0.6090909090909091,0.35,0.04090909090909091,0.4840182648401826,0.1963470319634703,0.319634703196347,13.204545454545455,13.32876712328767,0.12422166874221574
220,0,2.0,0.6108597285067874,0.34841628959276016,0.04072398190045249,0.4818181818181818,0.19545454545454546,0.32272727272727275,13.20814479638009,13.350000000000001,0.14185520361991166
221,0,0.0,0.6126126126126126,0.34684684684684686,0.04054054054054054,0.4841628959276018,0.19457013574660634,0.3212669683257919,13.202702702702704,13.343891402714933,0.14118870001222916
222,0,0.0,0.6143497757847534,0.3452914798206278,0.04035874439461883,0.4864864864864865,0.19369369369369369,0.31981981981981983,13.197309417040358,13.337837837837839,0.14052842079748018
223,0,0.0,0.6160714285714286,0.34375,0.04017857142857143,0.48878923766816146,0.19282511210762332,0.3183856502242152,13.191964285714285,13.331838565022421,0.13987427930813645
224,0,0.0,0.6177777777777778,0.3422222222222222,0.04,0.49107142857142855,0.19196428571428573,0.3169642857142857,13.186666666666667,13.325892857142858,0.13922619047619023
225,0,0.0,0.6194690265486725,0.3407079646017699,0.03982300884955752,0.49333333333333335,0.19111111111111112,0.31555555555555553,13.181415929203538,13.32,0.13858407079646184
226,0,0.0,0.6211453744493393,0.3392070484581498,0.039647577092511016,0.49557522123893805,0.1902654867256637,0.3141592920353982,13.171806167400883,13.314159292035399,0.142353124634516
227,0,1.0,0.6228070175438597,0.33771929824561403,0.039473684210526314,0.4933920704845815,0.19383259911894274,0.31277533039647576,13.153508771929825,13.295154185022026,0.1416454130922009
228,0,1.0,0.6244541484716157,0.33624454148471616,0.039301310043668124,0.49122807017543857,0.19736842105263158,0.31140350877192985,13.135371179039302,13.276315789473685,0.14094461043438322
229,1,1.0,0.6217391304347826,0.3391304347826087,0.0391304347826087,0.4890829694323144,0.20087336244541484,0.31004366812227074,13.17391304347826,13.305676855895197,0.1317638124169367
230,1,0.0,0.6190476190476191,0.341991341991342,0.03896103896103896,0.49130434782608695,0.2,0.30869565217391304,13.181818181818183,13.31304347826087,0.1312252964426861
231,1,0.0,0.6163793103448276,0.3448275862068966,0.03879310344827586,0.4935064935064935,0.19913419913419914,0.30735930735930733,13.189655172413795,13.32034632034632,0.13069114793252545
232,1,0.0,0.6137339055793991,0.34763948497854075,0.03862660944206009,0.4956896551724138,0.19827586206896552,0.30603448275862066,13.197424892703863,13.327586206896552,0.13016131419268895
233,1,0.0,0.6111111111111112,0.3504273504273504,0.038461538461538464,0.4978540772532189,0.19742489270386265,0.30472103004291845,13.205128205128204,13.334763948497855,0.12963574336965067
234,1,0.0,0.6085106382978723,0.35319148936170214,0.03829787234042553,0.5,0.19658119658119658,0.3034188034188034,13.178723404255319,13.34188034188034,0.16315693762502192
235,1,2.0,0.6059322033898306,0.3559322033898305,0.038135593220338986,0.4978723404255319,0.19574468085106383,0.30638297872340425,13.14406779661017,13.306382978723404,0.16231518211323426
236,0,2.0,0.6075949367088608,0.35443037974683544,0.0379746835443038,0.4957627118644068,0.19491525423728814,0.3093220338983051,13.164556962025317,13.271186440677967,0.10662947865264982
237,0,2.0,0.6092436974789915,0.35294117647058826,0.037815126050420166,0.4936708860759494,0.1940928270042194,0.31223628691983124,13.184873949579831,13.291139240506329,0.10626529092649761
238,0,2.0,0.6108786610878661,0.3514644351464435,0.03765690376569038,0.49159663865546216,0.19327731092436976,0.31512605042016806,13.205020920502092,13.310924369747898,0.10590344924580641
239,0,0.0,0.6125,0.35,0.0375,0.49372384937238495,0.19246861924686193,0.3138075313807531,13.2,13.305439330543933,0.10543933054393406
240,0,0.0,0.6141078838174274,0.34854771784232363,0.03734439834024896,0.49583333333333335,0.19166666666666668,0.3125,13.195020746887966,13.3,0.1049792531120346
241,0,0.0,0.6157024793388429,0.34710743801652894,0.0371900826446281,0.4979253112033195,0.1908713692946058,0.3112033195020747,13.190082644628099,13.294605809128631,0.10452316450053267
242,0,0.0,0.6172839506172839,0.345679012345679,0.037037037037037035,0.5,0.19008264462809918,0.30991735537190085,13.185185185185183,13.289256198347108,0.10407101316192424
243,0,0.0,0.6188524590163934,0.3442622950819672,0.036885245901639344,0.5020576131687243,0.18930041152263374,0.30864197530864196,13.180327868852459,13.283950617283951,0.10362274843149244
244,0,0.0,0.6204081632653061,0.34285714285714286,0.036734693877551024,0.5040983606557377,0.1885245901639344,0.3073770491803279,13.175510204081633,13.278688524590162,0.10317832050852971
245,0,0.0,0.6219512195121951,0.34146341463414637,0.036585365853658534,0.5061224489795918,0.18775510204081633,0.30612244897959184,13.170731707317074,13.273469387755101,0.10273768043802711
246,0,0.0,0.6234817813765182,0.340080971659919,0.03643724696356275,0.508130081300813,0.18699186991869918,0.3048780487804878,13.165991902834008,13.26829268292683,0.10230078009282195
247,1,0.0,0.6209677419354839,0.34274193548387094,0.036290322580645164,0.5101214574898786,0.1862348178137652,0.30364372469635625,13.173387096774192,13.267206477732794,0.09381938095860143
